Date of Race,Time,Track,Horse,Distance,Place,Industry SP,Betfair SP,Predicted_Win_Probability,Race_ID,Predicted_Rank,Top_3_Flag,Odds_To_Use,Expected_Value,Field_Size,Kelly_Fraction,Reject_Reason,Winrate_Threshold,Bet_Placed,Stake,Actual_Result,Bet_Return,Bankroll_After_Race
2024-11-07,14:52:00,NEWBURY,Emitom,3m,2.0,3.5,3.93,0.22524204125336975,2024-11-07_14:52:00,4.0,False,3.5,-0.2116528556132059,4,-0.08466114224528236,kelly_low|,0,False,0.0,0,0.0,6868.08692931488
2024-11-07,15:27:00,NEWBURY,High Treason,2m4f,3.0,6.0,6.88,0.1590439046402289,2024-11-07_15:27:00,3.0,True,6.0,-0.04573657215862659,6,-0.009147314431725317,kelly_low|,0,False,0.0,0,0.0,6868.08692931488
2024-11-07,15:27:00,NEWBURY,Id Like To Know,2m4f,5.0,6.5,7.22,0.13446928741186298,2024-11-07_15:27:00,4.0,False,6.5,-0.12594963182289065,6,-0.02289993305870739,kelly_low|,0,False,0.0,0,0.0,6868.08692931488
2024-11-07,16:02:00,NEWBURY,El Cairos,2m½f,1.0,4.2,4.35,0.20071219366402623,2024-11-07_16:02:00,3.0,True,4.2,-0.15700878661108975,6,-0.049065245815965546,kelly_low|,0,False,0.0,1,0.0,6799.406060021731
2024-11-29,13:55:00,NEWBURY,Johnnywho,2m4f,3.0,4.33,5.1,0.20488640596964144,2024-11-29_13:55:00,3.0,True,4.33,-0.11284186215145253,6,-0.03388644509052628,kelly_low|,0,False,0.0,0,0.0,6731.411999421513
2024-12-18,13:15:00,NEWBURY,Mt Fugi Park,2m7½f,,4.5,5.88,0.1763162711899937,2024-12-18_13:15:00,4.0,False,4.5,-0.2065767796450283,6,-0.059021937041436656,kelly_low|,0,False,0.0,0,0.0,6464.848084244421
2024-12-18,13:15:00,NEWBURY,Kyntara,2m7½f,4.0,5.5,5.69,0.18169898207028484,2024-12-18_13:15:00,3.0,True,5.5,-0.0006555986134334502,6,-0.00014568858076298893,kelly_low|,0,False,0.0,0,0.0,6464.848084244421
2024-12-18,15:00:00,NEWBURY,Densworth,2m4f,,4.5,5.37,0.2117302068544481,2024-12-18_15:00:00,3.0,True,4.5,-0.047214069154983496,6,-0.013489734044280999,kelly_low|,0,False,0.0,0,0.0,6272.195611333937
2025-01-15,15:35:00,NEWBURY,Lady Balko,2m7½f,5.0,3.75,4.38,0.18735963100227745,2025-01-15_15:35:00,4.0,False,3.75,-0.2974013837414595,5,-0.1081459577241671,kelly_low|,0,False,0.0,0,0.0,5844.306928504386
2025-02-08,13:15:00,NEWBURY,Atomic Level,2m½f,4.0,101.0,210.74,0.002937011356373846,2025-02-08_13:15:00,4.0,False,101.0,-0.7033618530062415,5,-0.007033618530062415,kelly_low|odds_high|,0,False,0.0,0,0.0,6048.857671002039
